USGS-Seisnet-AVO,54.14,-165.976,351,0.7,2008-03-28 01:39:56,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1653,-165.8233,279,0.6,2008-03-26 05:58:14,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1452,-165.8377,415,0.6,2008-03-26 04:51:08,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1488,-165.9477,200,1,2008-03-23 09:05:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1488,-165.969,224,1.2,2008-03-21 17:01:17,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1268,-165.8498,340,1.2,2007-11-01 23:44:45,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1513,-165.8007,-0,0.8,2007-10-19 01:03:01,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1388,-165.8058,188,1.3,2007-10-14 20:36:43,LF,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1423,-165.796,169,1.7,2007-10-09 03:17:49,LF,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1547,-165.9977,324,1,2007-10-05 23:33:29,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1423,-165.8052,259,1.2,2007-10-03 20:05:36,VT,54.1339988708496,-165.985992431641
IRIS_global_seisnet,54.0214,-165.7971,111.9,3.6,2007-09-30 07:12:24,,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.138,-165.8053,129,0.9,2007-09-22 01:15:13,VT,54.1339988708496,-165.985992431641
IRIS_global_seisnet,53.997,-165.919,89.5,2.8,2007-09-13 15:06:57,,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1512,-165.9947,184,0.3,2007-08-18 17:52:39,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.146,-165.9942,32,-0.6,2007-08-18 17:52:28,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1475,-165.9862,306,0.1,2007-08-17 05:31:07,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.2092,-166.0425,443,-0.4,2007-07-20 22:34:04,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.159,-165.978,91,-0.2,2007-07-13 07:56:09,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.157,-165.9737,105,-0.2,2007-07-13 07:55:39,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1542,-165.9728,106,0.2,2007-07-13 07:28:52,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.158,-165.981,35,-0.3,2007-07-13 07:28:22,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1573,-165.982,149,-0.2,2007-07-13 07:26:00,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1338,-165.8757,332,0.4,2007-07-08 07:42:23,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.2025,-166.0388,436,0.2,2007-06-15 23:08:46,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1375,-165.9538,181,0.8,2007-06-01 19:46:12,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.147,-165.9648,296,0.6,2007-01-21 09:16:08,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1532,-165.9733,193,-0.1,2007-01-21 09:16:02,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.148,-165.9863,203,0,2007-01-20 00:12:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1425,-165.9475,297,0.3,2007-01-13 05:21:52,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1387,-165.9373,421,0.3,2007-01-13 05:20:39,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1383,-165.9355,428,-0.2,2007-01-13 05:19:36,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1462,-165.9493,349,0.1,2007-01-13 05:17:20,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1478,-165.9648,172,0.2,2007-01-12 11:11:33,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1455,-165.9515,174,0.3,2006-12-14 08:44:33,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.149,-165.953,303,0.7,2006-12-14 08:44:18,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1332,-165.9167,77,0.3,2006-12-14 08:42:42,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1437,-165.9507,147,0.9,2006-12-14 08:42:09,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1488,-165.9543,278,0.3,2006-12-14 08:42:01,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1462,-165.9427,219,0.8,2006-12-14 08:41:42,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1495,-165.944,175,0.4,2006-12-14 08:41:38,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1513,-165.9397,246,0.5,2006-12-14 08:41:30,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1465,-165.9468,196,1.9,2006-12-14 08:41:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1437,-165.9457,194,1.2,2006-12-14 08:41:06,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1485,-165.9515,183,0.1,2006-12-14 08:39:48,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1483,-165.9385,183,-0.1,2006-12-14 08:39:25,VT,54.1339988708496,-165.985992431641
