IRIS_global_seisnet,-6.205,130.097,33,4.6,2002-03-05 12:40:07,,-6.30000019073486,130
IRIS_global_seisnet,-6.203,130.224,96.5,4.9,2002-03-01 12:01:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.171,130.146,58,3.9,2002-02-19 11:22:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.512,130.048,145.5,3.8,2002-01-19 05:09:20,,-6.30000019073486,130
IRIS_global_seisnet,-6.523,130.009,163.8,4.3,2001-12-31 15:59:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.344,130.019,64,4.7,2001-12-26 11:19:19,,-6.30000019073486,130
IRIS_global_seisnet,-6.368,130.196,137.1,4.4,2001-11-04 16:00:12,,-6.30000019073486,130
IRIS_global_seisnet,-6.37,129.93,33,3.5,2001-09-12 13:23:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.305,130.209,134.4,4.7,2001-09-07 02:03:34,,-6.30000019073486,130
IRIS_global_seisnet,-6.4,129.937,145.1,4,2001-08-30 03:57:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.38,129.826,76.1,5,2001-08-20 16:09:01,,-6.30000019073486,130
IRIS_global_seisnet,-6.444,129.938,100,3.9,2001-06-10 20:08:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.221,130.105,132.8,4.5,2001-05-24 14:04:44,,-6.30000019073486,130
IRIS_global_seisnet,-6.548,129.951,33,3.8,2001-04-26 16:44:36,,-6.30000019073486,130
IRIS_global_seisnet,-6.232,130.247,33,3.8,2001-04-26 16:09:13,,-6.30000019073486,130
IRIS_global_seisnet,-6.355,130.115,100,3.9,2001-04-01 08:13:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.131,130.133,150,4.2,2001-03-18 20:21:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.091,129.835,125.6,3.7,2001-03-12 12:21:00,,-6.30000019073486,130
IRIS_global_seisnet,-6.376,130.208,166.6,5.2,2001-03-09 02:56:55,,-6.30000019073486,130
IRIS_global_seisnet,-6.5223,130.0843,265.3,3,2001-01-18 20:52:07,,-6.30000019073486,130
IRIS_global_seisnet,-6.164,130.21,92.8,4,2000-11-11 00:29:55,,-6.30000019073486,130
IRIS_global_seisnet,-6.411,130.051,189.2,4.9,2000-10-28 16:24:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.368,130.253,154.1,5.2,2000-08-05 08:30:11,,-6.30000019073486,130
IRIS_global_seisnet,-6.232,130.165,126.5,5.1,2000-07-04 02:07:32,,-6.30000019073486,130
IRIS_global_seisnet,-6.327,130.043,118.9,5,2000-06-26 22:50:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.1836,129.8936,244.7,3.5,2000-05-10 12:25:26,,-6.30000019073486,130
IRIS_global_seisnet,-6.201,130.231,145.8,4.1,2000-04-12 14:42:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.348,130.151,144.9,4,2000-02-10 13:21:33,,-6.30000019073486,130
IRIS_global_seisnet,-6.193,129.817,184.7,4.7,1999-12-16 21:08:26,,-6.30000019073486,130
IRIS_global_seisnet,-6.211,130.207,114.1,4.4,1999-12-13 14:45:59,,-6.30000019073486,130
IRIS_global_seisnet,-6.302,130.168,133.9,3.8,1999-11-04 14:24:26,,-6.30000019073486,130
IRIS_global_seisnet,-6.376,129.971,109.6,3.5,1999-09-23 13:07:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.442,129.891,148.9,4.4,1999-06-11 13:13:20,,-6.30000019073486,130
IRIS_global_seisnet,-6.492,130.083,117,4.5,1999-06-09 02:41:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.352,129.922,107,4.4,1999-06-03 09:08:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.279,130.247,106.6,4.4,1999-02-13 20:30:09,,-6.30000019073486,130
IRIS_global_seisnet,-6.363,130.185,62.2,4.4,1999-02-12 11:08:05,,-6.30000019073486,130
IRIS_global_seisnet,-6.114,130.088,105.8,4.1,1999-01-16 23:48:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.4791,130.1994,102,3.4,1998-12-18 20:33:13,,-6.30000019073486,130
IRIS_global_seisnet,-6.3105,130.0095,94.9,4.5,1998-12-08 00:01:34,,-6.30000019073486,130
IRIS_global_seisnet,-6.2024,130.1929,117.3,4.2,1998-11-21 17:10:48,,-6.30000019073486,130
IRIS_global_seisnet,-6.2254,130.2203,141.9,4,1998-11-06 03:38:56,,-6.30000019073486,130
IRIS_global_seisnet,-6.4063,130.0911,141.2,3.9,1998-09-20 19:51:52,,-6.30000019073486,130
IRIS_global_seisnet,-6.4903,129.994,180.7,3.6,1998-09-12 20:20:44,,-6.30000019073486,130
IRIS_global_seisnet,-6.4572,130.0973,110.2,,1998-09-10 18:24:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.4168,130.1669,150,,1998-09-08 06:31:55,,-6.30000019073486,130
IRIS_global_seisnet,-6.1948,129.9997,33,3.8,1998-08-12 01:59:10,,-6.30000019073486,130
IRIS_global_seisnet,-6.1267,130.0466,161.2,4.6,1998-06-21 15:27:30,,-6.30000019073486,130
IRIS_global_seisnet,-6.2542,130.025,123.8,,1998-02-07 03:37:20,,-6.30000019073486,130
